customer_id,tenure_months,age,monthly_charges,total_charges,contract_type,payment_method,region,signup_date,churn
CUST01023,19,32,23.85,443.84,Two year,Bank transfer,South,2022-07-18,0
CUST01024,2,43,71.56,142.51,Month-to-month,Mailed check,Central,2022-02-27,0
CUST01025,38,50,52.35,1911.31,One year,Credit card,West,2021-07-26,0
CUST01026,10,73,110.96,1110.2,Month-to-month,Electronic check,Central,2022-12-12,1
CUST01027,26,41,112.11,2923.33,Two year,Mailed check,West,2021-10-23,1
CUST01028,26,57,114.77,2849.7,Month-to-month,Electronic check,West,2021-06-16,1
CUST01029,4,30,41.5,168.22,One year,Bank transfer,East,2021-05-10,0
CUST01030,53,18,79.23,4254.08,Month-to-month,Electronic check,Central,2022-12-04,0
CUST01031,7,37,86.77,602.34,One year,Mailed check,East,2023-10-06,1
CUST01032,72,19,83.96,6776.9,One year,Credit card,South,2021-10-04,0
CUST01033,2,42,56.14,111.49,Month-to-month,Mailed check,East,2021-08-26,1
CUST01034,1,31,96.98,95.63,Two year,Electronic check,East,2022-11-03,0
CUST01035,4,18,65.01,254.55,Month-to-month,Electronic check,North,2021-06-06,0
CUST01036,14,66,68.2,908.45,One year,Electronic check,South,2021-04-08,0
CUST01037,17,34,26.55,466.83,Month-to-month,Credit card,South,2022-11-30,0
CUST01038,24,19,81.12,1880.08,Month-to-month,Bank transfer,West,2022-07-29,0
CUST01039,21,54,58.49,1193.41,Month-to-month,Credit card,South,2021-02-01,1
CUST01040,9,31,76.62,671.02,Month-to-month,Electronic check,West,2021-09-17,0
CUST01041,29,57,70.88,1954.29,Month-to-month,Mailed check,South,2021-08-06,1
CUST01042,1,31,69.52,63.43,One year,Electronic check,West,2023-01-17,1
CUST01043,1,34,63.86,62.38,One year,Mailed check,North,2022-12-30,0
CUST01044,3,46,84.66,,One year,Bank transfer,Central,2023-03-30,0
CUST01045,3,50,60.03,181.86,Month-to-month,Credit card,East,2021-04-19,0
CUST01046,11,52,28.62,339.39,Month-to-month,Mailed check,South,2023-07-18,0
CUST01047,21,40,79.22,1726.09,Month-to-month,Credit card,North,2021-08-18,1
CUST01048,72,49,44.77,3307.89,One year,Bank transfer,South,2023-12-23,0
CUST01049,6,52,31.89,209.35,Two year,Mailed check,South,2023-08-13,0
CUST01050,21,44,39.44,824.22,Month-to-month,Credit card,West,2022-05-18,0
CUST01051,3,40,72.08,216.92,One year,Mailed check,Central,2023-05-11,0
CUST01052,1,21,62.59,62.55,Month-to-month,Electronic check,West,2023-01-05,0
CUST01053,1,50,18.0,19.39,Month-to-month,Credit card,East,2023-04-28,0
CUST01054,31,42,55.41,1717.93,Month-to-month,Credit card,South,2021-01-21,0
CUST01055,72,36,94.23,6564.65,Month-to-month,Electronic check,West,2021-04-02,0
CUST01056,64,59,53.72,3539.1,One year,Credit card,West,2023-09-19,0
CUST01057,13,22,60.86,758.89,Two year,Credit card,South,2023-05-06,0
CUST01058,1,65,91.07,93.5,Month-to-month,Credit card,Central,2022-11-06,0
CUST01059,4,41,84.89,346.59,Month-to-month,Mailed check,South,2021-12-09,1
CUST01060,38,46,90.54,3407.94,One year,Bank transfer,West,2022-04-07,0
CUST01061,5,36,18.0,92.55,Two year,Bank transfer,Central,2022-03-07,0
CUST01062,21,18,108.34,2105.89,One year,Bank transfer,West,2022-04-21,0
CUST01063,8,40,80.91,652.55,Month-to-month,Bank transfer,North,2022-11-19,0
CUST01064,17,46,126.54,2101.41,One year,Bank transfer,East,2023-04-11,0
CUST01065,39,51,45.44,2025.78,Month-to-month,Bank transfer,North,2022-02-25,0
CUST01066,13,39,20.91,273.95,Two year,Bank transfer,West,2023-07-02,0
CUST01067,72,18,65.18,4553.02,Month-to-month,Bank transfer,South,2021-04-10,0
CUST01068,11,20,58.12,595.26,One year,Electronic check,West,2023-06-04,1
CUST01069,10,70,81.34,866.49,Month-to-month,Electronic check,Central,2023-01-11,0
CUST01070,15,26,91.87,1353.93,Month-to-month,Credit card,North,2022-07-14,0
CUST01071,1,61,62.82,60.33,Two year,Credit card,South,2022-02-15,0
CUST01072,39,28,58.98,2338.9,One year,Bank transfer,East,2022-02-11,0
CUST01073,11,39,78.07,886.67,Month-to-month,Electronic check,South,2022-01-30,0
CUST01074,28,50,58.59,1692.52,Two year,Credit card,North,2023-11-02,0
CUST01075,18,30,56.5,1018.0,Two year,Electronic check,North,2021-01-30,0
CUST01076,21,64,90.93,1924.73,Month-to-month,Mailed check,South,2022-11-26,1
CUST01077,23,43,96.49,2245.02,Month-to-month,Mailed check,East,2023-12-20,1
CUST01078,6,48,92.1,561.89,Month-to-month,Electronic check,East,2022-08-19,1
CUST01079,38,38,60.79,2359.09,One year,Credit card,North,2022-12-01,0
CUST01080,1,51,18.0,18.99,Month-to-month,Bank transfer,East,2022-10-18,0
CUST01081,1,64,61.29,61.46,Month-to-month,Mailed check,South,2022-07-08,0
CUST01082,31,40,46.05,1369.25,Two year,Bank transfer,South,2022-11-21,0
CUST01083,65,66,61.76,3985.44,Two year,Electronic check,West,2023-09-17,0
CUST01084,6,33,48.22,300.22,Two year,Mailed check,South,2023-02-20,0
CUST01085,3,52,64.48,176.16,Two year,Bank transfer,East,2023-07-20,0
CUST01086,15,48,39.02,533.19,One year,Mailed check,Central,2022-08-29,0
CUST01087,3,27,32.98,103.48,One year,Credit card,East,2023-04-27,0
CUST01088,1,44,95.57,102.83,One year,Electronic check,East,2023-08-17,0
CUST01089,16,42,40.76,610.9,Month-to-month,Electronic check,North,2021-08-21,1
CUST01090,2,30,65.01,130.67,Month-to-month,Bank transfer,North,2023-07-31,1
CUST01091,22,47,88.86,1915.87,Month-to-month,Credit card,North,2023-01-22,0
CUST01092,10,44,87.86,867.14,One year,Mailed check,West,2022-04-30,1
CUST01093,63,40,84.87,5428.49,Month-to-month,Electronic check,West,2023-04-28,1
CUST01094,19,41,72.57,,Month-to-month,Credit card,North,2021-07-04,0
CUST01095,29,40,83.1,2276.49,One year,Mailed check,North,2023-02-04,0
CUST01096,15,36,99.33,1467.51,Month-to-month,Electronic check,South,2022-09-24,1
CUST01097,25,43,75.63,1877.01,Month-to-month,Bank transfer,East,2023-08-31,1
CUST01098,39,32,19.07,701.86,Two year,Mailed check,East,2022-11-11,0
CUST01099,16,79,51.79,861.36,Two year,Credit card,West,2022-07-30,0
CUST01100,16,22,82.41,1291.03,Month-to-month,Mailed check,Central,2022-07-28,0
CUST01101,4,33,49.32,193.12,Month-to-month,Bank transfer,South,2022-08-31,1
CUST01102,1,34,105.5,106.99,Month-to-month,Bank transfer,West,2023-09-03,0
CUST01103,7,70,63.42,441.08,One year,Electronic check,East,2023-05-10,0
CUST01104,17,23,67.13,1189.0,Two year,Mailed check,South,2021-04-12,0
CUST01105,34,47,93.12,3018.32,Month-to-month,Electronic check,Central,2022-08-06,0
CUST01106,16,45,60.43,899.32,One year,Bank transfer,North,2021-11-11,0
CUST01107,66,46,69.41,4510.1,Month-to-month,Credit card,West,2021-06-30,0
CUST01108,23,59,87.48,2018.1,Month-to-month,Credit card,West,2023-08-07,0
CUST01109,42,59,28.19,1110.53,Two year,Mailed check,Central,2023-07-28,0
CUST01110,72,35,57.87,3877.53,Month-to-month,Mailed check,East,2023-10-26,0
CUST01111,56,44,85.73,4844.64,Month-to-month,Bank transfer,South,2022-03-08,1
CUST01112,71,18,66.64,4552.17,Month-to-month,Bank transfer,West,2022-04-12,0
CUST01113,12,43,101.68,1131.55,One year,Credit card,West,2023-05-02,1
CUST01114,4,30,25.6,107.34,Two year,Electronic check,East,2021-07-30,0
CUST01115,10,39,22.75,220.31,Two year,Electronic check,West,2021-03-01,1
CUST01116,2,18,84.24,178.17,Month-to-month,Mailed check,South,2022-04-06,0
CUST01117,2,47,86.65,173.55,Month-to-month,Mailed check,East,2022-11-21,1
CUST01118,1,18,60.17,61.06,One year,Mailed check,Central,2022-05-15,0
CUST01119,1,44,75.01,74.22,Month-to-month,Credit card,South,2021-08-20,1
CUST01120,55,24,83.63,3989.01,Two year,Electronic check,East,2022-07-23,0
CUST01121,72,30,44.65,3032.07,One year,Credit card,Central,2023-10-30,0
CUST01122,26,58,47.33,1222.85,Month-to-month,Bank transfer,West,2021-10-28,0
CUST01123,20,50,69.74,1420.24,Two year,Bank transfer,Central,2022-03-15,0
CUST01124,16,58,87.6,1276.18,Month-to-month,Bank transfer,South,2021-12-09,0
CUST01125,72,63,35.85,2574.28,Month-to-month,Electronic check,Central,2021-11-18,0
CUST01126,9,31,60.05,510.12,One year,Bank transfer,North,2022-12-19,0
CUST01127,36,62,58.89,2144.91,Month-to-month,Electronic check,East,2022-02-15,0
CUST01128,6,21,75.45,,One year,Bank transfer,East,2022-11-12,0
CUST01129,6,52,64.78,403.13,One year,Bank transfer,West,2021-01-22,0
CUST01130,29,35,51.35,1568.58,Two year,Bank transfer,Central,2022-12-27,0
CUST01131,34,28,96.21,3346.21,Two year,Mailed check,West,2021-04-26,0
CUST01132,2,50,51.52,107.47,Month-to-month,Mailed check,East,2022-02-18,1
CUST01133,25,55,57.7,1417.23,Month-to-month,Mailed check,South,2023-08-14,1
CUST01134,24,54,25.21,690.44,One year,Electronic check,East,2022-01-04,0
CUST01135,5,45,47.16,221.43,Two year,Bank transfer,East,2023-02-04,0
CUST01136,61,43,77.9,4626.51,Month-to-month,Electronic check,North,2022-01-20,0
CUST01137,16,49,73.02,1220.97,Month-to-month,Mailed check,East,2023-09-16,0
CUST01138,10,46,79.99,830.01,Month-to-month,Bank transfer,Central,2023-11-08,0
CUST01139,9,49,78.77,726.21,Month-to-month,Electronic check,West,2023-09-23,1
CUST01140,10,44,117.19,1211.47,One year,Credit card,West,2022-03-09,0
CUST01141,1,53,46.3,41.48,Month-to-month,Mailed check,South,2021-12-14,1
CUST01142,33,19,24.51,873.1,One year,Electronic check,East,2022-10-26,0
CUST01143,71,40,38.74,2722.5,Two year,Bank transfer,North,2023-06-14,0
CUST01144,51,22,47.41,2568.53,Two year,Bank transfer,South,2022-07-27,1
CUST01145,11,45,40.64,401.59,Month-to-month,Bank transfer,East,2023-03-20,0
CUST01146,30,64,67.34,2046.12,Month-to-month,Credit card,South,2023-08-18,0
CUST01147,9,35,96.32,842.46,One year,Mailed check,North,2023-04-04,1
CUST01148,3,43,103.49,319.35,Two year,Credit card,West,2022-02-09,0
CUST01149,10,52,77.61,788.4,Month-to-month,Mailed check,South,2021-10-01,0
CUST01150,11,18,118.53,1327.69,Two year,Bank transfer,South,2022-04-21,0
CUST01151,4,34,56.09,212.48,Month-to-month,Electronic check,North,2022-09-22,1
CUST01152,12,47,24.19,289.45,Two year,Bank transfer,East,2023-07-12,0
CUST01153,14,18,91.33,1267.1,Month-to-month,Mailed check,South,2021-11-26,0
CUST01154,7,28,19.04,136.58,Month-to-month,Bank transfer,East,2021-06-26,0
CUST01155,1,57,46.12,48.4,Month-to-month,Credit card,East,2021-12-12,0
CUST01156,6,56,78.0,471.52,Month-to-month,Credit card,North,2022-10-13,0
CUST01157,49,47,62.44,2864.33,Month-to-month,Credit card,Central,2021-09-12,0
CUST01158,19,54,60.23,1150.53,Month-to-month,Electronic check,North,2022-03-14,0
CUST01159,9,45,35.48,361.01,Month-to-month,Electronic check,East,2021-10-09,0
CUST01160,7,49,64.73,490.4,One year,Credit card,North,2023-12-16,1
CUST01161,24,37,90.09,1840.6,Month-to-month,Mailed check,East,2022-07-16,1
CUST01162,4,43,65.5,262.83,One year,Electronic check,South,2023-03-01,0
CUST01163,5,33,44.24,231.51,Two year,Mailed check,Central,2022-07-24,0
CUST01164,42,59,33.81,1407.07,Month-to-month,Credit card,South,2021-01-12,0
CUST01165,13,63,44.76,568.49,Month-to-month,Mailed check,East,2021-10-16,0
CUST01166,4,61,74.81,295.25,Two year,Electronic check,North,2023-07-09,1
CUST01167,1,36,73.59,75.62,Two year,Bank transfer,North,2022-07-14,0
CUST01168,72,28,44.99,3053.27,Month-to-month,Electronic check,South,2023-02-09,0
CUST01169,1,59,18.0,19.07,Two year,Mailed check,East,2023-04-15,0
CUST01170,17,49,75.5,1279.91,Month-to-month,Electronic check,East,2022-09-07,1
CUST01171,24,46,42.56,973.69,Month-to-month,Bank transfer,Central,2022-09-25,1
CUST01172,18,33,82.23,1563.35,One year,Mailed check,West,2021-09-16,0
CUST01173,11,47,46.1,467.92,Month-to-month,Credit card,Central,2021-09-30,0
CUST01174,44,26,40.3,1723.98,One year,Mailed check,South,2021-06-13,0
CUST01175,49,50,68.83,3276.27,Month-to-month,Electronic check,West,2021-11-22,1
CUST01176,11,61,123.94,1509.49,One year,Electronic check,East,2022-11-20,0
CUST01177,16,64,83.73,1293.79,Month-to-month,Electronic check,East,2023-10-14,1
CUST01178,16,51,68.41,976.62,Month-to-month,Mailed check,Central,2022-04-27,1
CUST01179,25,22,73.97,1795.45,Month-to-month,Electronic check,West,2022-10-22,1
CUST01180,5,44,21.22,108.52,Month-to-month,Mailed check,Central,2023-08-02,0
CUST01181,1,71,36.94,38.39,One year,Credit card,West,2023-01-12,0
CUST01182,12,29,18.0,240.59,Month-to-month,Credit card,North,2021-10-15,0
CUST01183,2,41,108.25,231.73,Month-to-month,Bank transfer,West,2021-11-04,0
CUST01184,14,61,103.18,1458.09,Month-to-month,Credit card,East,2022-11-30,1
CUST01185,36,50,74.82,2573.47,Month-to-month,Credit card,Central,2021-11-12,0
CUST01186,13,76,68.38,961.12,Two year,Bank transfer,West,2021-09-30,0
CUST01187,17,31,26.21,437.36,Month-to-month,Credit card,North,2022-10-11,0
CUST01188,20,28,59.52,1151.23,Two year,Electronic check,North,2022-11-28,1
CUST01189,30,59,109.81,3225.6,Month-to-month,Credit card,North,2021-10-05,1
CUST01190,19,25,68.29,1216.27,One year,Mailed check,East,2021-02-22,0
CUST01191,12,39,50.88,596.36,Month-to-month,Bank transfer,North,2023-04-22,0
CUST01192,11,41,21.05,228.85,Month-to-month,Credit card,West,2022-03-05,0
CUST01193,4,56,99.51,412.58,Two year,Mailed check,East,2022-11-25,0
CUST01194,12,50,63.25,744.27,Two year,Electronic check,West,2021-07-09,0
CUST01195,31,48,21.08,612.07,Two year,Mailed check,South,2021-12-11,0
CUST01196,11,36,41.89,423.84,Month-to-month,Mailed check,East,2022-10-26,0
CUST01197,9,59,33.06,300.66,Month-to-month,Credit card,North,2021-05-16,0
CUST01198,17,85,61.71,1052.88,One year,Credit card,Central,2021-12-13,0
CUST01199,3,51,70.18,204.7,Month-to-month,Bank transfer,North,2023-02-27,1
CUST01200,1,43,52.42,,One year,Credit card,North,2023-04-25,0
CUST01201,28,23,84.43,,One year,Mailed check,North,2022-01-22,1
CUST01202,7,33,66.97,501.38,One year,Mailed check,West,2021-05-06,0
CUST01203,6,39,91.56,527.93,Two year,Credit card,North,2021-01-29,0
CUST01204,44,34,56.07,2478.05,One year,Bank transfer,East,2022-09-02,0
CUST01205,52,41,141.13,7690.39,Month-to-month,Bank transfer,West,2023-01-30,0
CUST01206,15,66,50.89,733.73,Month-to-month,Mailed check,West,2022-10-13,0
CUST01207,21,59,42.42,890.12,One year,Bank transfer,North,2022-03-20,0
CUST01208,72,39,39.34,2827.1,Month-to-month,Credit card,North,2021-01-25,0
CUST01209,11,25,59.73,613.95,Month-to-month,Mailed check,South,2021-09-05,1
CUST01210,42,60,22.01,932.21,Month-to-month,Electronic check,North,2021-02-09,0
CUST01211,28,41,72.36,2029.28,One year,Electronic check,West,2022-05-22,1
CUST01212,64,18,18.0,1183.97,Two year,Electronic check,South,2021-12-04,0
CUST01213,5,51,69.04,324.71,One year,Mailed check,South,2021-03-19,0
CUST01214,35,56,31.22,1093.24,Month-to-month,Bank transfer,North,2022-10-29,0
CUST01215,3,18,55.47,177.91,Month-to-month,Credit card,East,2022-02-10,0
CUST01216,35,30,80.11,3095.1,Month-to-month,Electronic check,North,2023-11-21,0
CUST01217,8,40,122.6,1043.58,Month-to-month,Credit card,West,2022-04-03,1
CUST01218,1,52,38.05,35.81,One year,Bank transfer,North,2021-04-10,0
CUST01219,37,34,61.24,2316.98,One year,Electronic check,Central,2023-02-12,0
CUST01220,1,30,46.91,45.78,Month-to-month,Mailed check,West,2023-02-09,0
CUST01221,40,52,43.25,1754.56,Month-to-month,Mailed check,North,2023-10-15,0
CUST01222,4,35,47.13,181.24,Month-to-month,Credit card,North,2023-01-29,0
CUST01223,17,49,85.6,1330.53,Two year,Credit card,South,2022-02-01,0
CUST01224,1,26,52.8,51.89,One year,Credit card,North,2023-01-04,0
CUST01225,1,23,121.23,125.61,Month-to-month,Bank transfer,North,2023-05-24,0
CUST01226,6,52,75.4,458.91,Two year,Mailed check,Central,2022-07-20,0
CUST01227,9,45,39.75,364.96,Month-to-month,Mailed check,East,2023-05-21,0
CUST01228,4,54,55.83,225.74,Month-to-month,Credit card,North,2023-11-25,0
CUST01229,2,34,44.95,91.72,Two year,Electronic check,East,2023-04-07,1
CUST01230,3,30,85.0,261.75,Month-to-month,Mailed check,South,2022-07-04,1
CUST01231,14,61,24.03,331.8,Month-to-month,Electronic check,Central,2022-06-24,0
CUST01232,1,20,31.48,31.61,One year,Mailed check,North,2023-07-07,0
CUST01233,51,59,50.21,2783.91,Month-to-month,Mailed check,West,2023-08-14,1
CUST01234,53,60,82.07,4380.6,One year,Electronic check,West,2021-10-15,0
CUST01235,1,54,95.83,96.03,Month-to-month,Mailed check,North,2021-01-11,1
CUST01236,26,32,99.51,2600.57,Month-to-month,Credit card,North,2023-06-02,0
CUST01237,24,30,78.25,1857.54,Month-to-month,Bank transfer,South,2021-09-16,0
CUST01238,17,39,62.93,1046.52,Month-to-month,Credit card,Central,2023-12-28,0
CUST01239,6,23,84.87,514.53,Month-to-month,Credit card,East,2021-02-09,0
CUST01240,17,28,36.39,602.99,Month-to-month,Credit card,West,2023-09-24,0
CUST01241,41,51,18.88,768.45,Two year,Mailed check,West,2023-01-13,0
CUST01242,7,51,75.92,510.43,Month-to-month,Credit card,West,2021-11-29,0
CUST01243,33,27,39.86,1322.48,Month-to-month,Credit card,East,2021-02-08,0
CUST01244,13,51,63.37,847.87,Month-to-month,Credit card,East,2023-07-16,0
CUST01245,47,48,67.99,3161.67,Month-to-month,Mailed check,West,2021-05-11,0
CUST01246,20,63,71.2,1281.0,Month-to-month,Electronic check,South,2021-04-15,1
CUST01247,37,49,88.44,3368.87,One year,Bank transfer,Central,2023-05-16,0
CUST01248,64,56,85.8,5524.2,Month-to-month,Credit card,North,2023-01-13,0
CUST01249,12,48,69.88,796.92,Two year,Credit card,North,2021-05-20,0
CUST01250,24,55,53.95,1344.86,Two year,Bank transfer,West,2022-01-10,0
CUST01251,72,23,67.69,4532.91,Month-to-month,Electronic check,South,2022-12-31,0
CUST01252,72,40,50.09,3794.99,Month-to-month,Mailed check,North,2022-12-23,0
CUST01253,17,41,60.09,1018.6,Month-to-month,Bank transfer,North,2022-02-01,0
CUST01254,61,38,130.45,7054.73,One year,Bank transfer,East,2022-03-28,0
CUST01255,9,48,69.55,631.53,Month-to-month,Mailed check,West,2021-03-29,1
CUST01256,11,50,76.26,821.82,Two year,Mailed check,North,2021-01-10,0
CUST01257,59,47,47.36,2716.44,One year,Electronic check,North,2023-11-26,0
CUST01258,21,39,90.5,1830.4,Two year,Mailed check,East,2021-09-11,0
CUST01259,38,31,84.01,3172.07,Month-to-month,Bank transfer,Central,2023-10-13,1
CUST01260,9,57,84.18,739.24,Two year,Electronic check,South,2021-02-16,0
CUST01261,35,46,70.37,2234.3,Month-to-month,Credit card,Central,2023-12-20,0
CUST01262,41,27,90.85,3961.76,Month-to-month,Electronic check,Central,2022-04-13,0
CUST01263,10,39,96.79,956.07,Month-to-month,Bank transfer,South,2023-06-02,1
CUST01264,15,18,72.08,1041.63,Two year,Mailed check,West,2023-07-09,0
CUST01265,8,42,62.13,469.0,One year,Credit card,West,2022-01-21,1
CUST01266,46,39,87.36,4173.42,Two year,Credit card,East,2023-03-20,0
CUST01267,25,33,42.4,991.18,Month-to-month,Bank transfer,South,2022-01-01,0
CUST01268,3,64,47.05,142.1,Two year,Bank transfer,West,2023-05-14,0
CUST01269,66,25,63.67,4079.59,Month-to-month,Bank transfer,West,2023-11-17,0
CUST01270,22,51,21.47,459.93,Month-to-month,Bank transfer,West,2023-06-03,0
CUST01271,10,72,85.69,809.62,Two year,Electronic check,Central,2023-03-09,0
CUST01272,21,57,40.93,832.87,Month-to-month,Mailed check,East,2022-02-12,0
CUST01273,5,41,53.21,266.17,Month-to-month,Electronic check,West,2021-04-30,1
CUST01274,8,26,59.67,482.98,One year,Mailed check,Central,2022-07-09,0
CUST01275,41,22,65.98,2598.92,Month-to-month,Bank transfer,North,2021-05-23,0
CUST01276,8,36,56.41,449.23,Month-to-month,Electronic check,North,2022-07-11,0
CUST01277,72,32,63.32,4761.56,Month-to-month,Electronic check,South,2023-08-10,0
CUST01278,5,31,63.51,,Month-to-month,Credit card,Central,2021-05-04,0
CUST01279,48,37,53.82,2582.55,Two year,Mailed check,South,2023-09-14,0
CUST01280,49,40,45.67,2131.45,One year,Electronic check,West,2022-10-17,0
CUST01281,27,48,92.04,2354.28,Month-to-month,Bank transfer,North,2021-02-21,1
CUST01282,5,24,18.0,91.17,Month-to-month,Bank transfer,South,2023-02-28,1
CUST01283,10,32,59.86,582.28,Month-to-month,Credit card,East,2021-01-01,0
CUST01284,16,39,53.28,800.61,One year,Credit card,North,2022-11-01,0
CUST01285,32,39,75.47,2574.95,Two year,Credit card,Central,2022-07-10,0
CUST01286,72,67,28.64,2156.94,Two year,Bank transfer,North,2023-03-28,0
CUST01287,24,45,52.51,1138.48,Month-to-month,Mailed check,Central,2022-02-16,0
CUST01288,26,19,62.44,1503.76,Month-to-month,Credit card,North,2021-05-11,0
CUST01289,33,47,91.75,3117.59,Month-to-month,Mailed check,Central,2022-02-28,1
CUST01290,13,49,73.3,939.33,One year,Mailed check,East,2023-04-14,0
CUST01291,5,40,35.41,190.33,Month-to-month,Credit card,North,2023-11-11,0
CUST01292,51,25,52.81,2776.31,One year,Credit card,North,2021-08-16,0
CUST01293,72,66,87.15,6368.75,One year,Mailed check,North,2022-01-20,0
CUST01294,37,27,34.98,1228.13,Month-to-month,Bank transfer,East,2023-08-19,0
CUST01295,7,51,63.03,452.05,Month-to-month,Credit card,West,2021-12-09,0
CUST01296,22,44,64.77,1334.05,Month-to-month,Credit card,South,2021-09-26,0
CUST01297,25,50,55.36,1474.32,Month-to-month,Electronic check,South,2023-06-30,1
CUST01298,12,65,132.39,1622.21,Month-to-month,Bank transfer,East,2022-06-23,1
CUST01299,24,49,54.68,1258.2,One year,Electronic check,East,2022-10-01,1
CUST01300,72,34,76.24,5710.13,Month-to-month,Credit card,West,2022-06-18,0
CUST01301,15,57,45.84,764.66,Month-to-month,Electronic check,East,2022-10-23,1
CUST01302,16,33,78.19,1237.43,One year,Credit card,West,2021-10-22,1
CUST01303,26,44,86.77,2318.11,One year,Electronic check,Central,2023-03-13,1
CUST01304,15,23,50.3,738.21,Month-to-month,Mailed check,South,2022-02-01,0
CUST01305,41,27,63.63,2619.96,Two year,Electronic check,North,2022-07-28,0
CUST01306,12,42,42.62,472.9,Two year,Credit card,North,2021-07-23,1
CUST01307,23,47,36.39,836.95,One year,Mailed check,East,2021-01-13,0
CUST01308,35,18,90.92,3189.13,One year,Bank transfer,South,2022-09-17,1
CUST01309,6,48,51.15,334.51,Month-to-month,Electronic check,Central,2021-06-01,0
CUST01310,16,30,18.0,262.15,Two year,Mailed check,East,2023-09-27,0
CUST01311,14,59,109.13,1506.36,Month-to-month,Credit card,East,2023-11-17,0
CUST01312,13,37,44.95,621.99,Two year,Credit card,West,2021-12-13,0
CUST01313,11,26,58.84,639.42,One year,Electronic check,South,2021-11-13,0
CUST01314,4,43,106.02,420.45,Month-to-month,Mailed check,West,2022-07-11,1
CUST01315,28,29,61.46,1649.18,Month-to-month,Mailed check,North,2021-08-12,0
CUST01316,2,59,60.92,116.16,One year,Bank transfer,East,2023-08-02,0
CUST01317,50,42,34.3,1558.43,One year,Bank transfer,Central,2021-04-22,0
CUST01318,9,39,24.13,210.34,Month-to-month,Electronic check,West,2022-05-11,0
CUST01319,8,50,60.84,462.64,One year,Credit card,Central,2021-07-26,0
CUST01320,9,27,74.07,670.56,Two year,Electronic check,South,2023-06-30,0
CUST01321,57,23,72.64,3977.41,Month-to-month,Mailed check,West,2021-06-07,0
CUST01322,10,47,52.97,517.0,Month-to-month,Credit card,East,2022-05-04,0
CUST01323,19,26,65.51,1216.55,Month-to-month,Bank transfer,East,2023-07-02,0
CUST01324,2,26,19.07,38.05,One year,Mailed check,North,2022-04-28,0
CUST01325,43,53,76.5,3202.57,Month-to-month,Credit card,North,2021-07-22,1
CUST01326,51,49,69.04,3334.11,Two year,Mailed check,East,2021-06-22,0
CUST01327,1,24,114.34,114.83,Month-to-month,Bank transfer,North,2022-10-25,1
CUST01328,8,33,65.19,549.36,One year,Electronic check,West,2021-05-17,1
CUST01329,4,29,41.43,166.78,Month-to-month,Electronic check,West,2022-01-25,0
CUST01330,72,66,63.73,4448.65,Month-to-month,Mailed check,Central,2022-11-01,0
CUST01331,5,54,56.81,282.3,One year,Bank transfer,North,2022-02-20,0
CUST01332,32,36,75.87,2178.91,Month-to-month,Credit card,Central,2023-06-25,1
CUST01333,37,50,65.67,2412.85,Month-to-month,Mailed check,North,2023-01-24,0
CUST01334,63,23,33.5,2068.25,Two year,Credit card,East,2021-05-29,0
CUST01335,11,32,24.11,252.83,Two year,Bank transfer,West,2023-06-14,0
CUST01336,2,43,71.57,137.76,Two year,Electronic check,North,2023-09-24,0
CUST01337,2,48,99.58,195.07,Month-to-month,Bank transfer,North,2021-08-10,1
CUST01338,22,40,66.98,1546.68,One year,Bank transfer,North,2022-01-28,0
CUST01339,28,45,85.33,2519.7,Two year,Mailed check,East,2022-03-09,0
CUST01340,12,43,90.32,1033.54,Month-to-month,Mailed check,West,2022-04-11,1
CUST01341,24,39,71.67,1675.52,Month-to-month,Mailed check,North,2022-05-23,0
CUST01342,18,37,44.64,783.73,Two year,Bank transfer,North,2023-09-07,0
CUST01343,13,36,69.88,945.21,Month-to-month,Bank transfer,East,2022-12-15,0
CUST01344,27,45,95.18,2588.56,One year,Mailed check,North,2023-09-09,1
CUST01345,2,47,78.25,157.23,Two year,Mailed check,West,2022-01-19,0
CUST01346,4,44,83.71,343.82,One year,Mailed check,Central,2022-07-29,1
CUST01347,29,25,53.44,1503.55,Month-to-month,Mailed check,West,2021-04-27,0
CUST01348,72,28,59.94,4609.98,Month-to-month,Mailed check,Central,2021-10-31,0
CUST01349,25,47,62.03,1550.61,Month-to-month,Mailed check,East,2022-10-02,1
CUST01350,13,62,63.72,792.91,Month-to-month,Bank transfer,West,2021-07-08,1
CUST01351,35,44,94.2,3259.14,One year,Electronic check,North,2023-11-18,1
CUST01352,72,36,18.0,,Two year,Bank transfer,North,2021-10-25,0
CUST01353,9,45,65.76,579.26,Month-to-month,Electronic check,West,2021-06-26,0
CUST01354,9,26,63.01,594.01,Month-to-month,Mailed check,North,2023-05-05,0
CUST01355,1,60,30.71,29.75,Two year,Credit card,Central,2021-04-09,0
CUST01356,11,44,81.79,,Month-to-month,Credit card,West,2021-12-22,0
CUST01357,2,32,46.89,96.87,Month-to-month,Bank transfer,Central,2021-08-06,0
CUST01358,57,39,56.07,3056.33,Month-to-month,Bank transfer,South,2023-01-31,1
CUST01359,72,34,111.22,8337.18,One year,Electronic check,East,2023-07-13,0
CUST01360,3,60,90.25,275.51,Month-to-month,Mailed check,West,2021-08-02,1
CUST01361,72,39,79.36,5464.34,One year,Bank transfer,North,2022-04-01,0
CUST01362,17,44,74.52,1262.31,Month-to-month,Credit card,East,2022-06-08,0
